"1292FCC044A99C53EAF1AFB6A9CAFCCF","Nurse","Медсестра","","","","","",""
"D88FC2614E2D868CFC7947ABA0B8A428","Nurse","Медсестра","","","","","",""
"DF76DC5846618297763FC1AB9947CD1A","Nurse","Медсестра","","","","","",""
"062A63FB44A92693B5474D8CD9C161AB","Oswald","Освальд","","","","","",""
"8AB20C2145CBCA3EF3A52C9C371735CB","Palmer","Палмер","","","","","",""
"FF02DF1143C8D54D0BDB0CB917FCE289","Palmer","Палмер","","","","","",""
"3F83FDA9416AB12216EE7A8CB451F847","Paxton","Палмер","","","","","",""
"531C6BD040D552E12E147C86D53C1A61","Paxton","Пакстон","","","","","",""
"780EAB8440C5C4EFF20E4A9B22174A46","Pericles","Pericles","","","","","",""
"46BC75EE44EB001B66C6E880415F2797","Peterson","Пітерсон","","","","","",""
"DD0771F249F6B519CE6DAC88A28B21B7","Peterson","Пітерсон","","","","","",""
"F956A4F541C37571FDA1EE94FE4FED73","Petrescu","Петреску","","","","","",""
"EF5095FA4A9A7478803F3AA7B1EE3DCC","Pippa","Піппа","","","","","",""
"1A49FA54406F8F3C6FAB6589C760066C","Poet","Поет","","","","","",""
"594F803C46476FA0202075BFBBAF4E81","Popa","Попа","","","","","",""
"76DF05D64555CA0699C3B4997C1D2182","Pr. Albright","Pr. Albright","","","","","",""
"76AEDE394A2E34FA9266A09519837410","Preacher","Проповідник","","","","","",""
"3CFCA73B4C3FEC6E48D7C08EC225F172","Price","Прайс","","","","","",""
"B85F9EA249B94589699FCA9761EE04AB","Price","Прайс","","","","","",""
"EAFF39D94F2766384A17F5BF4F8C820E","Prostitute","Повія","","","","","",""
"EEFE7A8246F41BC231EDFFA38A2CF1C3","Racketeer","Рекетир","","","","","",""
"BD3F5A614A58D6F7A53C338AB0FFCAB2","Joe's extortions put Barrett Lewis in a tough financial situation.","Joe's extortions put Barrett Lewis in a tough financial situation.","","","","","",""
"E80DFF85478DC9D80A7C99883D9ED542","Rakesh","Ракеш","","","","","",""
"68D64B70460F1AB24D57C5B63DCE7542","Lottie has always refused to help the Wet Boot Boys, despite their threats.","Lottie has always refused to help the Wet Boot Boys, despite their threats.","","","","","",""
"5E1F25964370707FE752A78178CF5E33","Reid","Рід","","","","","",""
"E6F7CD0F457F27F6078FA496B486C86B","Richard","Річард","","","","","",""
"19FD271D4A497A57D9E4268DFB8A7287","Richard Galatin Nithercott, 29 years old, male. The only heir to a wealthy family, Mr. Nithercott possessed luxuries whose names most had forgotten. A self-proclaimed artist and poet, he received the full support of his family when wanting to find his voice - despite an evident lack of talent. He witnessed his shortcomings first-hand, and the more time passed, the less he could gather the courage to face his parents and admit his failure. Mr. Nithercott spent a lot of time in Whitechapel despite the epidemic in an attempt to find inspiration, and some form of morbid beauty. Then he met Camellia, a local flower girl who stirred his inspiration, and his feelings. When I killed him, all the words, all the poems, and songs he could have created merged into a single masterpiece. It still haunts me...","Richard Galatin Nithercott, 29 years old, male. The only heir to a wealthy family, Mr. Nithercott possessed luxuries whose names most had forgotten. A self-proclaimed artist and poet, he received the full support of his family when wanting to find his voice - despite an evident lack of talent. He witnessed his shortcomings first-hand, and the more time passed, the less he could gather the courage to face his parents and admit his failure. Mr. Nithercott spent a lot of time in Whitechapel despite the epidemic in an attempt to find inspiration, and some form of morbid beauty. Then he met Camellia, a local flower girl who stirred his inspiration, and his feelings. When I killed him, all the words, all the poems, and songs he could have created merged into a single masterpiece. It still haunts me...","","","","","",""
"B8FF0422494D65F4B2362097556F19ED","Rodney","Родні","","","","","",""
"166AF56E4842BCAAD30168BCA5D04870","Roger","Роджер","","","","","",""
"D0E6601445D79DE337C29BBBECA6FAC1","Rufus","Руфус","","","","","",""
"72CBAA1445047D939655309B41C0D007","Russel","Рассел","","","","","",""
"875A887A4ABBCB25B7A55CA999F2DC04","Sabrina","Сабріна","","","","","",""
"EA0DBA5E47C85538CE6D95BFBB33E227","Sean","Шон","","","","","",""
"A4D87199474584C0E87251B3405A98E8","Sean was abandoned in a catholic orphanage when he was a baby.","Sean was abandoned in a catholic orphanage when he was a baby.","","","","","",""
"2E752836483E70A36330CD878A111C67","Sean got molested by a priest when he was a child","Sean got molested by a priest when he was a child","","","","","",""
"30B863A947558BEED2AD929CF59736E6","Seymour","Сеймур","","","","","",""
"BF33FBC54EE4525AC09BA98ECECD29CF","Hsiao Shun couldn't find the strength to leave her husband's tomb.","Сяо Шунь не знайшла сил, щоби покинути могилу її чоловіка.","","","","","",""
"B7828425419B2ECA4266CFAF28625EB1","Loretta still blames herself for Mason Swanborough's accident.","Loretta still blames herself for Mason Swanborough's accident.","","","","","",""
"5AFAAC3449840D8103E9BE8FFBB5B002","Hsiao Shun feels guilty for not spotting her husband's condition.","Сяо Шунь відчуває провину за те, що не помітила стан свого чоловіка.","","","","","",""
"2274BBAC437EC6FDDF09E980EB4FDD8C","Camellia is like a muse to Richard Nithercott, who sees her as a locked mystery"".""","Камелія схожа на музу для Річарда Нітеркота, який бачить її «замкненою таємницею».","","","","","",""
"5E38CB1A4DBFE629A14A29B7A035965A","Cristina saves money to finance her brother's travel to England.","Cristina saves money to finance her brother's travel to England.","","","","","",""
"8C80B2A74D2A90A3BEEAFFB427F29FC6","Hsiao Shun hopes to find a place where she will be useful.","Сяо Шунь сподівається знайти місце, де вона буде корисною.","","","","","",""
"FA87A4B643B0B42719FC31846A758DF3","Cristina is suspected by Clayton Darby to have stolen his wallet","Cristina is suspected by Clayton Darby to have stolen his wallet","","","","","",""
"D11E59EA458CF81C388F8A81A208056B","Loretta believes she gave Mason Swanborough a goal by having him create the miracle elixir.","Loretta believes she gave Mason Swanborough a goal by having him create the miracle elixir.","","","","","",""
"4D5D0B8C4F6700CAFCCCC180761AB8B3","Giselle's dismissal is a subject of some contention with her sister Lottie Paxton.","Giselle's dismissal is a subject of some contention with her sister Lottie Paxton.","","","","","",""
"FD4448F545022D1DDB2224833978A138","Camellia secretly distributes medical vouchers for Dorothy Crane's dispensary.","Камелія таємно роздає медичні розписки для диспансеру Дороті Крейн.","","","","","",""
"05F5C1134D0CF2172806ED8B1F1E085A","Giselle and her sister Lottie Paxton are poor and homeless since their mother died.","Giselle and her sister Lottie Paxton are poor and homeless since their mother died.","","","","","",""
"C6CC51F84D5359C263953BB40EB00495","Lottie, and her sister Giselle Paxton are poor and homeless since their mother died.","Lottie, and her sister Giselle Paxton are poor and homeless since their mother died.","","","","","",""
"6B2BF09849EA197C0CFB128A272B62D0","Soldier","Солдат","","","","","",""
"8315AB754D4881808AFCB7AD4A2CB659","Soldier","Солдат","","","","","",""
"9E45BE134B3B17C6ECBD9984198A10CD","Soldier","Солдат","","","","","",""
"51DFA9994EE6DA25744EF3B64B20F932","Stella","Стелла","","","","","",""
"2A42E96D4F6472D35BEC109C77CC7CB7","Storekeeper","Storekeeper","","","","","",""
"EFC4E63B4EF831B5871671B36A2DC910","Strickland","Strickland","","","","","",""
"4842FD324A48E69963D9ED91C010F31C","Swanborough","Swanborough","","","","","",""
"C32E6DA84D636F9CAF7374A13A61AEBB","Swanborough","Swanborough","","","","","",""
"27EB544C4B210D459FB4309F5D167260","The Swanborough miracle elixir is a con.","The Swanborough miracle elixir is a con.","","","","","",""
"B8098921460DC317CD8499B66C8DFA03","Swansea","Свонсі","","","","","",""
"9D9CB25540EA098B5E4020AEE9F2533C","Swift","Swift","","","","","",""
"AFD2CE074D5E1290529BE4A0ACBD8CFA","Talltree","Talltree","","","","","",""
"B2319AA945469A919A08239835769A7F","Teasdale","Teasdale","","","","","",""
"C0516154424E4BA785D4168F6028CD54","Thatcher","Тетчер","","","","","",""
"1B858192435818247A3B1D9F229A21A7","Thelma","Тельма","","","","","",""
"C108EC094146218B0536AD91E5C020C5","Thomas","Томас","","","","","",""
"422EB3AD41DBFB6D41BE419EC4B40725","Thoreau","Торо","","","","","",""
"1782EA6C418311A872C1B0969DC3E5A1","Throgmorton","Throgmorton","","","","","",""
"7CBE8BF148E33D031BC5C2841A49F4A5","Tippets","Tippets","","","","","",""
"E23EA6D74D6D1092228741971611D0E6","Tom","Том","","","","","",""
"5427D1AA4284FCABAB6B04A58D911CC3","Tom taught Sabrina how to use a gun to protect herself.","Tom taught Sabrina how to use a gun to protect herself.","","","","","",""
"D71913F74A6597C7D5BBA2B8066F5979","Joe cannot find a legal job because of his criminal reputation.","Joe cannot find a legal job because of his criminal reputation.","","","","","",""
"CF6DCA194EC7CB321283DE9481748B3B","Usher","Ашер","","","","","",""
"915351BA41C22CB86758BDBE0E2A7504","Venus","Venus","","","","","",""
"C4A4A68A45AA760A05D1BF8D566FE86D","Volunteer","Volunteer","","","","","",""
"0BDCAEF54890DDABB10D87B84E2F6C05","Waitress","Офіціантка","","","","","",""
"95FA87A5491C76A5D8137FB3BDD94AFB","Dyson has always managed to hide his crime, and has never been judged.","Dyson has always managed to hide his crime, and has never been judged.","","","","","",""
"303E0BB24443EFA9D7167785708D393D","Watts","Воттс","","","","","",""
"8CA9F93F41FBEDF5E9A818AFBB458E58","Waverley","Веверлі","","","","","",""
"67DA3A9B4F10B0A0CB9A6197AB2CD8A8","Woodbead","Woodbead","","","","","",""
"08CE960145EA98207CC0C19230A2532D","Worker of the docks","Worker of the docks","","","","","",""
"[06A775404537B26E88C40FB1E1A29F35]::47A337BF4CB29CA0B0776186092B2F21","Tobias Whitaker, 45 years old, male. Also known as, 'Father Whitaker' although this man was never ordinated, and had no relation to the Church. Mr. Whitaker confronted Skals the very day he arrived in Whitechapel, and the encounter was the last proof he needed of the city's fall from grace. Convinced that the epidemic and those beasts were signs of divine retribution, he embarked on a holy war against the impurities of London, and relied on one all-powerful weapon: fire. He didn’t bother to keep track of the number of victims he immolated as the tally rose rapidly. Mr. Whitaker had a very strict creed of exclusively only burning those that were sick. He showed remorse, if not sadness, when he mistook a healthy citizen for a sick one. His last words were for God, asking that he forgave him for being blind to the true plague of London... Me.","Tobias Whitaker, 45 years old, male. Also known as, 'Father Whitaker' although this man was never ordinated, and had no relation to the Church. Mr. Whitaker confronted Skals the very day he arrived in Whitechapel, and the encounter was the last proof he needed of the city's fall from grace. Convinced that the epidemic and those beasts were signs of divine retribution, he embarked on a holy war against the impurities of London, and relied on one all-powerful weapon: fire. He didn’t bother to keep track of the number of victims he immolated as the tally rose rapidly. Mr. Whitaker had a very strict creed of exclusively only burning those that were sick. He showed remorse, if not sadness, when he mistook a healthy citizen for a sick one. His last words were for God, asking that he forgave him for being blind to the true plague of London... Me.","","","","","",""
